split,participant,sequence_id,target_definition_version,capture_timestamp_basis,status,eligible,reasons,receiving_hand_id,receiving_hand,handover_start_timestamp_ns,handover_end_timestamp_ns,handover_event_start_timestamp_ns,handover_event_end_timestamp_ns,handover_duration_seconds,aggregation_start_timestamp_ns,aggregation_end_timestamp_ns,aggregation_event_start_timestamp_ns,aggregation_event_end_timestamp_ns,aggregation_capture_start_timestamp_ns,aggregation_capture_end_timestamp_ns,target_capture_timestamp_ns,target_capture_aligned_event_timestamp_ns,target_capture_lag_seconds,stable_window_lag_seconds,candidate_rows,candidate_unique_captures,valid_samples,valid_ratio,valid_span_seconds,position_p90_deviation_m,orientation_p90_deviation_deg,target_timestamp_semantics,future_endpoint_policy,future_handover_endpoint_rows,strictly_before_aggregation_handover_endpoint_rows,partially_overlapping_aggregation_handover_endpoint_rows,already_observed_handover_endpoint_rows,overlap_interpretation,target_x_m,target_y_m,target_z_m,target_qx,target_qy,target_qz,target_qw
train,Yuzhi,Yuzhi_3_20260715_134755,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,564936276000,568002943000,564936276000,568002943000,3.066667,567502943000,568002943000,567502943000,568002943000,567531678000.0,567898180000.0,567898180000.0,567902942000.0,0.104763,0.0,15,15,12,0.8,0.366502,0.0022441501805328342,0.9696966239621048,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,89.0,78.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.08987587690353394,0.3997166156768799,0.12881097197532654,-0.36701974272727966,-0.15824919939041138,0.4114380478858948,0.8191290497779846
train,Yuzhi,Yuzhi_4_20260715_134842,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,611902942000,615702942000,611902942000,615702942000,3.8,615202942000,615702942000,615202942000,615702942000,615227978000.0,615594648000.0,615594648000.0,615602942000.0,0.108294,0.0,13,13,12,0.9230769230769231,0.36667,0.0024178461360431975,1.1304218222113078,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,111.0,100.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.09794455766677856,0.4559100270271301,0.136083722114563,-0.3546786308288574,-0.18641409277915955,0.4458559453487396,0.8004156947135925
train,Yuzhi,Yuzhi_5_20260715_134954,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,683869609000,688369609000,683869609000,688369609000,4.5,687702943000,688202943000,687702943000,688202943000,687735331000.0,688201822000.0,688201822000.0,688202943000.0,0.167787,0.166666,15,15,15,1.0,0.466491,0.0401015129365033,10.055508213442874,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,130.0,116.0,14.0,6.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.17811152338981628,0.34403684735298157,0.1496397852897644,-0.4168078601360321,0.14350342750549316,-0.3887583613395691,0.8090394735336304
train,Yuzhi,Yuzhi_6_20260715_135122,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,773036275000,818269609000,773036275000,818269609000,45.233334,817736275000,818236275000,817736275000,818236275000,817761317000.0,818127981000.0,818127981000.0,818136275000.0,0.141628,0.033334,15,15,12,0.8,0.366664,0.0011567226429828842,0.8256034480419817,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,1353.0,1342.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.4256950616836548,0.5837123990058899,-0.028514783829450607,0.29005929827690125,-0.4637508988380432,-0.7922806739807129,0.2703554630279541
train,Yuzhi,Yuzhi_7_20260715_135245,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,854436275000,858969609000,854436275000,858969609000,4.533334,857836275000,858336275000,857836275000,858336275000,857869269000.0,858335629000.0,858335629000.0,858336275000.0,0.63398,0.633334,15,15,15,1.0,0.46636,0.042751461398131976,7.091125930512666,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,117.0,103.0,14.0,20.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.19112028181552887,0.38043081760406494,0.08853248506784439,-0.4603586196899414,0.1776454895734787,-0.40085873007774353,0.7718965411186218
train,Yuzhi,Yuzhi_8_20260715_135404,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,0,left,928769609000,932636276000,928769609000,932636276000,3.866667,932136276000,932636276000,932136276000,932636276000,932163874000.0,932563787000.0,932563787000.0,932569609000.0,0.072489,0.0,15,15,13,0.8666666666666667,0.399913,0.005133481185031898,4.350605458303896,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,114.0,102.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",-0.17999869585037231,0.33547449111938477,0.08973174542188644,-0.46528860926628113,0.20145052671432495,-0.3945232629776001,0.7663390636444092
train,Yuzhi,Yuzhi_9_20260715_135444,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,0,left,976569609000,980736276000,976569609000,980736276000,4.166667,980236276000,980736276000,980236276000,980736276000,,,,,,0.0,13,13,0,0.0,0.0,,,,,,,,,,,,,,,,
validation,Atilla,Atilla_1_20260616_184923,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,3910445551000,3915178884000,3910445551000,3915178884000,4.733333,3914678884000,3915178884000,3914678884000,3915178884000,3914703911000.0,3915103909000.0,3915103909000.0,3915112217000.0,0.074975,0.0,15,15,13,0.8666666666666667,0.399998,0.005180236873499299,1.18493785109117,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,140.0,128.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.12442941963672638,0.29753708839416504,0.10066701471805573,-0.33740296959877014,-0.37927618622779846,0.21631905436515808,0.8339753150939941
validation,Atilla,Atilla_2_20260616_185042,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,3982778884000,3990245550000,3982778884000,3990245550000,7.466666,3989745550000,3990245550000,3989745550000,3990245550000,3989770577000.0,3990203909000.0,3990203909000.0,3990212217000.0,0.041641,0.0,14,14,14,1.0,0.433332,0.004545686935978166,1.1880615286799796,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,223.0,210.0,13.0,2.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.09652182459831238,0.31218600273132324,0.11426565051078796,-0.32704028487205505,-0.39477449655532837,0.26538610458374023,0.8165585994720459
validation,Atilla,Atilla_3_20260616_185212,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,4071173328000,4080039994000,4071173328000,4080039994000,8.866666,4079539994000,4080039994000,4079539994000,4080039994000,4079566029000.0,4079965919000.0,4079965919000.0,4079973327000.0,0.074075,0.0,15,15,13,0.8666666666666667,0.39989,0.004367121729320167,1.3717936281781975,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,264.0,252.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.09130740910768509,0.29545268416404724,0.09824765473604202,-0.3593393564224243,-0.39435020089149475,0.2901364862918854,0.7944708466529846
validation,Atilla,Atilla_4_20260616_185327,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,4145412216000,4155912215000,4145412216000,4155912215000,10.499999,4155412215000,4155912215000,4155412215000,4155912215000,4155437241000.0,4155837240000.0,4155837240000.0,4155845549000.0,0.074975,0.0,14,14,13,0.9285714285714286,0.399999,0.0025552648480562873,1.9459055716550162,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,313.0,301.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.3636322319507599,0.6253392696380615,-0.030207080766558647,-0.04503728821873665,0.3866941034793854,0.61374831199646,0.6868422627449036
validation,Atilla,Atilla_5_20260616_185449,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,4232812215000,4236712214000,4232812215000,4236712214000,3.899999,4236212214000,4236712214000,4236212214000,4236712214000,4236237241000.0,4236670573000.0,4236670573000.0,4236678881000.0,0.041641,0.0,15,15,14,0.9333333333333333,0.433332,0.006435796835856705,1.7935598926595897,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,116.0,103.0,13.0,2.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.1037202849984169,0.30192774534225464,0.10254388302564621,-0.29681694507598877,-0.36347898840904236,0.2815696895122528,0.8369595408439636
validation,Atilla,Atilla_6_20260616_185613,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,4317878881000,4321478880000,4317878881000,4321478880000,3.599999,4320978880000,4321478880000,4320978880000,4321478880000,4321003907000.0,4321403906000.0,4321403906000.0,4321412214000.0,0.074974,0.0,13,13,13,1.0,0.399999,0.0028638217952565714,1.3234597063709466,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,106.0,94.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.09785549342632294,0.30738168954849243,0.08808816969394684,-0.37561070919036865,-0.36875250935554504,0.27350282669067383,0.8050679564476013
validation,Atilla,Atilla_7_20260616_185714,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,4377212213000,4381878879000,4377212213000,4381878879000,4.666666,4381378879000,4381878879000,4381378879000,4381878879000,4381403906000.0,4381803905000.0,4381803905000.0,4381812212000.0,0.074974,0.0,14,14,13,0.9285714285714286,0.399999,0.0019835763940084256,1.1196319311983967,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,138.0,126.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.12497661262750626,0.34402355551719666,0.09650212526321411,-0.3981678783893585,-0.37263742089271545,0.2987695038318634,0.7831605672836304
validation,Atilla,Atilla_8_20260616_185812,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,4436645546000,4440112212000,4436645546000,4440112212000,3.466666,4439612212000,4440112212000,4439612212000,4440112212000,,,,,,0.0,13,13,0,0.0,0.0,,,,,,,,,,,,,,,,
validation,Ermal,Ermal_1_20260604_151723,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1130212313000,1137278979000,1130212313000,1137278979000,7.066666,1136612312000,1137112312000,1136612312000,1137112312000,1136641956000.0,1137108495000.0,1137108495000.0,1137112312000.0,0.170484,0.166667,15,15,15,1.0,0.466539,0.0334470006650934,16.281898749127116,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,207.0,193.0,14.0,6.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.18219156563282013,0.5024175643920898,0.25497403740882874,-0.3421780467033386,-0.07457662373781204,0.29139137268066406,0.890192985534668
validation,Ermal,Ermal_2_20260604_151912,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1247778977000,1251812310000,1247778977000,1251812310000,4.033333,1251312310000,1251812310000,1251312310000,1251812310000,1251343700000.0,1251710265000.0,1251710265000.0,1251712310000.0,0.102045,0.0,15,15,12,0.8,0.366565,0.0035568633791056947,1.625168838904398,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,118.0,107.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.12114336341619492,0.4799518585205078,0.2819780111312866,-0.3693845868110657,-0.10429893434047699,0.290334016084671,0.8765745162963867
validation,Ermal,Ermal_3_20260604_152032,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,rejected,False,insufficient_valid_samples;low_valid_ratio;insufficient_valid_span,1,right,1317678978000,1321212311000,1317678978000,1321212311000,3.533333,1320712311000,1321212311000,1320712311000,1321212311000,,,,,,0.0,13,13,0,0.0,0.0,,,,,,,,,,,,,,,,
validation,Ermal,Ermal_4_20260604_152214,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,1422278976000,1428678976000,1422278976000,1428678976000,6.4,1428112309000,1428612309000,1428112309000,1428612309000,1428137346000.0,1428504001000.0,1428504001000.0,1428512309000.0,0.174975,0.066667,15,15,12,0.8,0.366655,0.018611075408759573,4.066908439440667,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,187.0,176.0,11.0,6.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.16475951671600342,0.37239521741867065,0.25458669662475586,-0.4023230969905853,-0.12083292007446289,0.3947872817516327,0.8171159625053406
validation,Ermal,Ermal_5_20260616_153530,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,5003278972000,5015245637000,5003278972000,5015245637000,11.966665,5014745637000,5015245637000,5014745637000,5015245637000,5014770663000.0,5015203996000.0,5015203996000.0,5015212304000.0,0.041641,0.0,15,15,14,0.9333333333333333,0.433333,0.0052415599762878256,1.8933742700129188,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,358.0,345.0,13.0,2.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.26346856355667114,0.4577785134315491,0.005107805132865906,0.29447680711746216,0.5248673558235168,0.5190410614013672,0.6069547533988953
validation,Ermal,Ermal_6_20260616_153648,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,5094545636000,5099545635000,5094545636000,5099545635000,4.999999,5099012302000,5099512302000,5099012302000,5099512302000,5099037328000.0,5099403995000.0,5099403995000.0,5099412302000.0,0.14164,0.033333,13,13,12,0.9230769230769231,0.366667,0.0024944235212870838,1.053320631172264,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,146.0,135.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.10249251127243042,0.3611789345741272,0.0840950459241867,-0.3324735462665558,-0.19879750907421112,0.40426361560821533,0.8285601139068604
validation,Ermal,Ermal_7_20260616_153921,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,5258578966000,5262978966000,5258578966000,5262978966000,4.4,5262478966000,5262978966000,5262478966000,5262978966000,5262504040000.0,5262903991000.0,5262903991000.0,5262912299000.0,0.074975,0.0,15,15,13,0.8666666666666667,0.399951,0.003695189826412976,1.4322243933562477,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,130.0,118.0,12.0,3.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.07197742164134979,0.329311728477478,0.10952416062355042,-0.30922332406044006,-0.16051779687404633,0.4228864014148712,0.8365297913551331
validation,Ermal,Ermal_8_20260616_154054,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,5342245633000,5346212299000,5342245633000,5346212299000,3.966666,5345712299000,5346212299000,5345712299000,5346212299000,5345744062000.0,5346110627000.0,5346110627000.0,5346112299000.0,0.101672,0.0,15,15,12,0.8,0.366565,0.0020204185148512137,0.9711115815331172,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,116.0,105.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.052682776004076004,0.30237293243408203,0.11981998383998871,-0.4494721293449402,-0.22849713265895844,0.31071433424949646,0.8057422041893005
validation,Ermal,Ermal_9_20260616_154205,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,5412212299000,5416745632000,5412212299000,5416745632000,4.533333,5416212299000,5416712299000,5416212299000,5416712299000,5416244545000.0,5416611110000.0,5416611110000.0,5416612299000.0,0.134522,0.033333,15,15,12,0.8,0.366565,0.0024790790453923235,0.9642268127349085,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,132.0,121.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.05502188205718994,0.30252379179000854,0.1116844192147255,-0.43897607922554016,-0.22786583006381989,0.31302911043167114,0.8107958436012268
validation,Vanessa,Vanessa_2_20260624_132710,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,4346036275000,4349002942000,4346036275000,4349002942000,2.966667,4348502942000,4349002942000,4348502942000,4349002942000,4348527978000.0,4348894647000.0,4348894647000.0,4348902942000.0,0.108295,0.0,14,14,12,0.8571428571428571,0.366669,0.0036304464893341546,2.4964416404975873,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,86.0,75.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.12914662063121796,0.32570916414260864,0.1086847111582756,-0.36142081022262573,-0.41490182280540466,0.2703248858451843,0.7900354266166687
validation,Vanessa,Vanessa_3_20260624_132807,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,4410002943000,4410969609000,4410002943000,4410969609000,0.966666,4410436276000,4410936276000,4410436276000,4410936276000,4410463527000.0,4410829691000.0,4410829691000.0,4410836276000.0,0.139918,0.033333,15,15,12,0.8,0.366164,0.011540053302052398,5.9123132972794235,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,25.0,14.0,11.0,5.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.10903241485357285,0.31601089239120483,0.12607857584953308,-0.15688073635101318,-0.3430371880531311,0.3463151752948761,0.8589410185813904
validation,Vanessa,Vanessa_5_20260624_133059,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,4572969609000,4575736276000,4572969609000,4575736276000,2.766667,4575236276000,4575736276000,4575236276000,4575736276000,4575261309000.0,4575627976000.0,4575627976000.0,4575636276000.0,0.1083,0.0,15,15,12,0.8,0.366667,0.003257425248318459,1.290233994193992,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,80.0,69.0,11.0,4.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.10845689475536346,0.29548051953315735,0.11561422049999237,-0.1276511698961258,-0.27243196964263916,0.34097132086753845,0.8906315565109253
validation,Vanessa,Vanessa_6_20260624_133209,terminal_endpose_unique_hand_capture_v2,hand_timestamp_ns,accepted,True,,1,right,4644136275000,4648136275000,4644136275000,4648136275000,4.0,4647169609000,4647669609000,4647169609000,4647669609000,4647197383000.0,4647663921000.0,4647663921000.0,4647669609000.0,0.472354,0.466666,15,15,15,1.0,0.466538,0.027286401357863466,9.09840758409111,latest unique valid physical hand capture used by the accepted robust aggregation,endpoint timestamp_ns < target_capture_timestamp_ns,106.0,92.0,14.0,15.0,"Endpoints inside the aggregation-capture interval are terminal-state estimation with partial target evidence, not fully pre-aggregation forecasting. Endpoints at or after the final target capture are masked.",0.111246258020401,0.2951201796531677,0.10073327273130417,-0.14605528116226196,-0.22364391386508942,0.4112105369567871,0.871525764465332
